Name,Revenue,HQ Location,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Chateau Mader,1888002.0,"France, Nouvelle-aquitaine, Gujan-mestras, 66 Boulevard Pierre Dignac, 33470",France,1.888002,,,
Gestel Carltons Hotel,1888002.0,"France, Île-de-france, Paris, 55 Boulevard, 75009",France,1.888002,,,
CASTEL MOOR,1888002.0,France,France,1.888002,,,
Campanile Vitrolles Griffon,1888002.0,"France, Provence-alpes-côte D'azur, Vitrolles",France,1.888002,,,
Hôtel Les Roches Fleuries,1888002.0,"France, Auvergne-rhône-alpes, Cordon, 90 Route Des Scies, 74700",France,1.888002,,,
Hôtel Les Bastides Saint-Paul,1888002.0,"France, Provence-alpes-côte D'azur, Saint-paul, 880 Route Des Blaquières, 06570",France,1.888002,,,
Diwodo,1888002.0,"France, Pays De La Loire, Trignac, Avenue Barbara, 44570",France,1.888002,,,
Longitude Hotels,1888002.0,"France, Île-de-france, Paris, 4 Avenue Percier, 75008",France,1.888002,,,
Mas Des Barres,1888002.0,"France, Nouvelle-aquitaine, Saintes-maries-de-la-mer Bouches-du, 570 Route D'arles D, 13460",France,1.888002,,,
Dodo-Up,1888002.0,"France, Nouvelle-aquitaine, Anglet, 1 Avenue De Montbrun, 64600",France,1.888002,,,
Hôtel Logis Europa,1888002.0,"France, Maussac, 19250",France,1.888002,,,
Maison Ceronne,1888002.0,"France, Normandy, Sainte-céronne-lès-mortagne, Lieu-dit La Gilbertière, 61380",France,1.888002,,,
Holiday Marina Resort,1888002.0,"France, Grimaud, 323 Route Du Littoral",France,1.888002,,,
Hôtel L'Initial,1888002.0,"France, Occitanie, Toulouse",France,1.888002,,,
The Originals City Hotel De La Confluence,1888002.0,"France, Damazan, 1 Avenue De La Confluence, 47160",France,1.888002,,,
LE MOULIN DES MARAIS,1888002.0,"France, Hardricourt, Lieu Dit Chemin Du Moulin De La Montcient, 78250",France,1.888002,,,
HOTEL CAMPANILE DE CLAMART,1888002.0,"France, Île-de-france, Clamart, 350 Avenue General De, 92140",France,1.888002,,,
Campanile Limoges Centre Gare***,1888002.0,"France, Nouvelle-aquitaine, Limoges, 44 Cours Gay-lussac, 87000",France,1.888002,,,
Auberge La Douce Montagne,1888002.0,"France, Allemond, 450 Route Des Fonderies Royales, 38114",France,1.888002,,,
AVANTICI CITOTEL GAP,1888002.0,"France, Provence-alpes-côte D'azur, Gap, 5 Chemin Des Matins Calmes, 05000",France,1.888002,,,
Hôtel*** Restaurant La Flambée Bergerac,1888002.0,"France, Nouvelle-aquitaine, Bergerac, 49 Avenue Marceau Feyry, 24100",France,1.888002,,,
R-list,1888002.0,"France, Île-de-france, Paris, 60 Rue De La Jonquière, 75017",France,1.888002,,,
Hotel Opera Frochot ***,1888002.0,"France, Île-de-france, Paris",France,1.888002,,,
Hôtel 9Confidentiel,1888002.0,"France, Île-de-france, Paris, 58 Rue Du Roi De Sicile, 75004",France,1.888002,,,
Charming Guest Houses,1885029.0,France,France,1.885029,,,
Hotel Sacha **** Paris,1872011.0,"France, Île-de-france, Paris, 7 Rue De Navarin, 75009",France,1.872011,,,
ValueState,1859688.0,"France, Île-de-france, Paris, 20 Bd Montmartre, 75009",France,1.859688,,,
HOTELIO-FRANCE,1849071.0,"France, Nouvelle-aquitaine, Biarritz, Boulevard Marcel Dassault, 64200",France,1.849071,,,
Luxury Hotelschool Paris,1832231.0,"France, Île-de-france, Paris",France,1.832231,,,
Le Prose,1804069.0,"France, Hérault, La Grande, 277 Allée Du Vaccares, 34280",France,1.804069,,,
Juliana Hotels,1772826.0,"France, Île-de-france, Paris, 10-12 Rue Cognacq-jay, 75007",France,1.772826,,,
Best Western Hôtel Opéra Drouot,1754421.0,"France, Île-de-france, Paris, 4 Rue De La Grange-batelière, 75009",France,1.754421,,,
Hôtel Domaine De Bassilour 4*,1754421.0,"France, Bidart, 1562 Rue Bassilour, 64210",France,1.754421,,,
Hôtel Londres & New York,1754421.0,"France, Île-de-france, Paris, 15 Place Du Havre, 75008",France,1.754421,,,
Hôtel Du Château - Dinan,1754421.0,"France, Brittany, Dinan, 6 Rue Du Château, 22100",France,1.754421,,,
Hôtel Apollon Montparnasse,1754421.0,"France, Île-de-france, Paris, 91 Rue De L'ouest, 75014",France,1.754421,,,
Grand Hotel Chicago,1754421.0,"France, Île-de-france, Paris, 99 Bis Rue De Rome, 75017",France,1.754421,,,
Les Elmes,1754421.0,"France, Occitanie, Banyuls Sur Mer, Allée Des Elmes, 66650",France,1.754421,,,
Hôtel Best Of Both,1754421.0,"France, Auvergne-rhône-alpes, Divonne-les-bains, 93 Chemin Du Châtelard, 01220",France,1.754421,,,
Hôtel Le M & Spa By Hôtels & Préférence,1754421.0,"France, Nouvelle-aquitaine, Mérignac, 83 Avenue John Fitzgerald Kennedy, 33700",France,1.754421,,,
Hotel Best Western Hotelio,1754421.0,"France, Occitanie, Lattes, 1 Chemin De Saint-hubert, 34970",France,1.754421,,,
Grand Hotel De Valenciennes,1754421.0,"France, Hauts-de-france, Valenciennes, 8 Place De La Gare, 59300",France,1.754421,,,
Hôtel*** Maison Carrée,1754421.0,"France, Grand Est, Méréville, 12 Rue Du Bac, 54850",France,1.754421,,,
Hôtel Institut,1754421.0,France,France,1.754421,,,
Hôtel Le Sud,1754421.0,"France, Provence-alpes-côte D'azur, Pins, 5 Rue Marcel Paul Juan Les, 06160",France,1.754421,,,
Hôtel Les Hauts De Passy,1754421.0,"France, Île-de-france, Paris, 37 Rue De L'annonciation, 75016",France,1.754421,,,
Hôteliers Impertinents,1754421.0,"France, Île-de-france, Paris, 4 Rue Brunel, 75017",France,1.754421,,,
Maison Urbaine,1754421.0,"France, Île-de-france, Paris",France,1.754421,,,
Hôtel Les Fougères - Hossegor,1754421.0,"France, Soorts-hossegor, 91 Av. De Gaujacq, 40150",France,1.754421,,,
BARBAROUX Golf Hôtel & Spa,1754421.0,"France, Provence-alpes-côte D'azur, Brignoles, Route De Cabasse, 83170",France,1.754421,,,
Villa Du Square,1754421.0,"France, Île-de-france, Paris, 26 Rue Raffet, 75016",France,1.754421,,,
Hotel & Spa Des Gorges Du Verdon,1754421.0,"France, Provence-alpes-côte D'azur, La, Route De La Maline, 04120",France,1.754421,,,
Omnubo Collection,1754421.0,France,France,1.754421,,,
Hôtel Dress Code Paris,1754421.0,"France, Île-de-france, Paris, 5 Rue De Caumartin, 75009",France,1.754421,,,
Hôtel Arc En Ciel Colmar Contacthotel,1754421.0,"France, Grand Est, Colmar, 38 Route De Sélestat, 68000",France,1.754421,,,
